date,place,company_name,budget,status,result,space_flight_name
"Sun Sep 10, 2023 04:30 UTC"," Taiyuan Satellite Launch Center, China",CASC,Price: $0.0 million,Status: Active,Success,Long March 6A | Yaogan 40
"Sat Sep 09, 2023 03:12 UTC"," Cape Canaveral SFS, Florida, USA",SpaceX,Price: $67.0 million,Status: Active,Success,Falcon 9 Block 5 | Starlink Group 6-14
"Fri Sep 08, 2023 15:22 UTC"," Spaceport America, New Mexico, USA",Virgin Galactic,Price: $0.0 million,Status: Active,Success,SpaceShipTwo | Galactic-03
"Wed Sep 06, 2023 23:42 UTC"," Tanegashima Space Center, Japan",MHI,Price: $90.0 million,Status: Active,Success,H-IIA 202 | SLIM & XRISM
"Wed Sep 06, 2023 18:14 UTC"," Jiuquan Satellite Launch Center, China",CASC,Price: $64.68 million,Status: Active,Success,Long March 4C | Yaogan 33-03
"Tue Sep 05, 2023 09:34 UTC", China Coastal Waters,Galactic Energy,Price: $4.38 million,Status: Active,Success,Ceres-1S | The Little Mermaid
"Mon Sep 04, 2023 02:47 UTC"," Kennedy Space Center, Florida, USA",SpaceX,Price: $67.0 million,Status: Active,Success,Falcon 9 Block 5 | Starlink Group 6-12
"Sat Sep 02, 2023 14:25 UTC"," Vandenberg SFB, California, USA",SpaceX,Price: $67.0 million,Status: Active,Success,"Falcon 9 Block 5 | Transport & Tracking Layer (Tranche 0, Flight 2)"
"Sat Sep 02, 2023 06:20 UTC"," Satish Dhawan Space Centre, India",ISRO,Price: $31.0 million,Status: Active,Success,PSLV-XL | Aditya L1
"Fri Sep 01, 2023 02:21 UTC"," Cape Canaveral SFS, Florida, USA",SpaceX,Price: $67.0 million,Status: Active,Success,Falcon 9 Block 5 | Starlink Group 6-13
"Thu Aug 31, 2023 07:36 UTC"," Xichang Satellite Launch Center, China",CASC,Price: $29.75 million,Status: Active,Success,Long March 2D | Yaogan 39 Group 01
"Sun Aug 27, 2023 01:05 UTC"," Cape Canaveral SFS, Florida, USA",SpaceX,Price: $67.0 million,Status: Active,Success,Falcon 9 Block 5 | Starlink Group 6-11
"Sat Aug 26, 2023 07:27 UTC"," Kennedy Space Center, Florida, USA",SpaceX,Price: $67.0 million,Status: Active,Success,Falcon 9 Block 5 | SpaceX Crew-7
"Fri Aug 25, 2023 04:59 UTC"," Jiuquan Satellite Launch Center, China",Galactic Energy,Price: $4.38 million,Status: Active,Success,Ceres-1 | Cornfield Chase
"Wed Aug 23, 2023 23:45 UTC"," Māhia Peninsula, New Zealand",Rocket Lab,Price: $7.5 million,Status: Active,Success,Electron/Curie | We Love the Nightlife
"Wed Aug 23, 2023 18:50 UTC"," Sohae Satellite Launching Station, North Korea",NADA,Price: $0.0 million,Status: Active,Failure,Chŏllima 1 | Manligyeong 1 #2
"Wed Aug 23, 2023 01:08 UTC"," Baikonur Cosmodrome, Kazakhstan",Roscosmos,Price: $17.42 million,Status: Active,Success,Soyuz 2.1a | Progress MS-24
"Tue Aug 22, 2023 09:37 UTC"," Vandenberg SFB, California, USA",SpaceX,Price: $67.0 million,Status: Active,Success,Falcon 9 Block 5 | Starlink Group 7-1
"Sun Aug 20, 2023 17:45 UTC"," Jiuquan Satellite Launch Center, China",CASC,Price: $64.68 million,Status: Active,Success,Long March 4C | Gaofen-12 04
"Thu Aug 17, 2023 03:36 UTC"," Cape Canaveral SFS, Florida, USA",SpaceX,Price: $67.0 million,Status: Active,Success,Falcon 9 Block 5 | Starlink Group 6-10
"Mon Aug 14, 2023 05:32 UTC"," Xichang Satellite Launch Center, China",ExPace,Price: $5.8 million,Status: Active,Success,Kuaizhou 1A | HEAD-3A/B/C/D/E
"Sat Aug 12, 2023 17:26 UTC"," Xichang Satellite Launch Center, China",CASC,Price: $29.15 million,Status: Active,Success,Long March 3B/E | L-SAR4-01 (LTDC-4A)
"Fri Aug 11, 2023 05:17 UTC"," Cape Canaveral SFS, Florida, USA",SpaceX,Price: $67.0 million,Status: Active,Success,Falcon 9 Block 5 | Starlink Group 6-9
"Thu Aug 10, 2023 23:10 UTC"," Vostochny Cosmodrome, Russia",Roscosmos,Price: $25.0 million,Status: Active,Success,Soyuz 2.1b/Fregat-M | Luna 25
"Thu Aug 10, 2023 15:17 UTC"," Spaceport America, New Mexico, USA",Virgin Galactic,Price: $0.0 million,Status: Active,Success,SpaceShipTwo | Galactic 02
"Thu Aug 10, 2023 04:03 UTC"," Jiuquan Satellite Launch Center, China",Galactic Energy,Price: $4.38 million,Status: Active,Success,Ceres-1 | Lucky 7
"Tue Aug 08, 2023 22:53 UTC"," Taiyuan Satellite Launch Center, China",CASC,Price: $30.8 million,Status: Active,Success,Long March 2C | 5 m S-SAR-02 (Huanjing-2F)
"Tue Aug 08, 2023 03:57 UTC"," Vandenberg SFB, California, USA",SpaceX,Price: $67.0 million,Status: Active,Success,Falcon 9 Block 5 | Starlink Group 6-20
"Mon Aug 07, 2023 13:20 UTC"," Plesetsk Cosmodrome, Russia",VKS RF,Price: $25.0 million,Status: Active,Success,Soyuz 2.1b/Fregat-M | Cosmos 2569
"Mon Aug 07, 2023 02:41 UTC"," Cape Canaveral SFS, Florida, USA",SpaceX,Price: $67.0 million,Status: Active,Success,Falcon 9 Block 5 | Starlink Group 6-8
"Thu Aug 03, 2023 05:00 UTC"," Cape Canaveral SFS, Florida, USA",SpaceX,Price: $67.0 million,Status: Active,Success,Falcon 9 Block 5 | Galaxy 37
"Thu Aug 03, 2023 03:47 UTC"," Jiuquan Satellite Launch Center, China",CASC,Price: $64.68 million,Status: Active,Success,Long March 4C | Fengyun-3F
"Wed Aug 02, 2023 00:31 UTC"," Wallops Flight Facility, Virginia, USA",Northrop,Price: $85.0 million,Status: Retired,Success,Antares 230+ | CRS NG-19
"Sun Jul 30, 2023 01:01 UTC"," Satish Dhawan Space Centre, India",ISRO,Price: $21.0 million,Status: Active,Success,PSLV-CA | DS-SAR
"Sat Jul 29, 2023 03:04 UTC"," Kennedy Space Center, Florida, USA",SpaceX,Price: $97.0 million,Status: Active,Success,Falcon Heavy | EchoStar 24 (Jupiter 3)
"Fri Jul 28, 2023 04:01 UTC"," Cape Canaveral SFS, Florida, USA",SpaceX,Price: $67.0 million,Status: Active,Success,Falcon 9 Block 5 | Starlink Group 6-7
"Wed Jul 26, 2023 20:02 UTC"," Xichang Satellite Launch Center, China",CASC,Price: $29.75 million,Status: Active,Success,Long March 2D | Yaogan 36 Group 05
"Mon Jul 24, 2023 00:50 UTC"," Cape Canaveral SFS, Florida, USA",SpaceX,Price: $67.0 million,Status: Active,Success,Falcon 9 Block 5 | Starlink Group 6-6
"Sun Jul 23, 2023 02:50 UTC"," Taiyuan Satellite Launch Center, China",CASC,Price: $29.75 million,Status: Active,Success,Long March 2D | Skysight AS-01 to 03 & Lingxi-03
"Sat Jul 22, 2023 05:07 UTC"," Jiuquan Satellite Launch Center, China",Galactic Energy,Price: $4.38 million,Status: Active,Success,Ceres-1 | Lemon Tree
"Thu Jul 20, 2023 04:09 UTC"," Vandenberg SFB, California, USA",SpaceX,Price: $67.0 million,Status: Active,Success,Falcon 9 Block 5 | Starlink Group 6-15
"Thu Jul 20, 2023 03:20 UTC"," Jiuquan Satellite Launch Center, China",ExPace,Price: $5.8 million,Status: Active,Success,Kuaizhou 1A | Tianmu-1 07-10
"Tue Jul 18, 2023 01:27 UTC"," Māhia Peninsula, New Zealand",Rocket Lab,Price: $7.5 million,Status: Active,Success,Electron/Curie | Baby Come Back
"Sun Jul 16, 2023 03:50 UTC"," Cape Canaveral SFS, Florida, USA",SpaceX,Price: $67.0 million,Status: Active,Success,Falcon 9 Block 5 | Starlink Group 5-15
"Fri Jul 14, 2023 09:05 UTC"," Satish Dhawan Space Centre, India",ISRO,Price: $62.0 million,Status: Active,Success,LVM-3 | Chandrayaan-3
"Wed Jul 12, 2023 01:00 UTC"," Jiuquan Satellite Launch Center, China",Landspace,Price: $0.0 million,Status: Active,Success,ZhuQue-2 | Flight 2
"Mon Jul 10, 2023 03:58 UTC"," Cape Canaveral SFS, Florida, USA",SpaceX,Price: $67.0 million,Status: Active,Success,Falcon 9 Block 5 | Starlink Group 6-5
"Sun Jul 09, 2023 11:00 UTC"," Jiuquan Satellite Launch Center, China",CASC,Price: $30.8 million,Status: Active,Success,Long March 2C/YZ-1S | 2 x SatNet test satellites
"Fri Jul 07, 2023 19:29 UTC"," Vandenberg SFB, California, USA",SpaceX,Price: $67.0 million,Status: Active,Success,Falcon 9 Block 5 | Starlink Group 5-13
"Wed Jul 05, 2023 22:00 UTC"," Guiana Space Centre, French Guiana, France",Arianespace,Price: $200.0 million,Status: Retired,Success,Ariane 5 ECA | Syracuse 4B & Heinrich Hertz
"Sat Jul 01, 2023 15:12 UTC"," Cape Canaveral SFS, Florida, USA",SpaceX,Price: $67.0 million,Status: Active,Success,Falcon 9 Block 5 | Euclid Telescope
"Thu Jun 29, 2023 15:28 UTC"," Spaceport America, New Mexico, USA",Virgin Galactic,Price: $0.0 million,Status: Active,Success,SpaceShipTwo | Galactic 01
"Tue Jun 27, 2023 11:34 UTC"," Vostochny Cosmodrome, Russia",Roscosmos,Price: $25.0 million,Status: Active,Success,Soyuz 2.1b/Fregat-M | Meteor-M n°2-3 and others
"Fri Jun 23, 2023 15:35 UTC"," Cape Canaveral SFS, Florida, USA",SpaceX,Price: $67.0 million,Status: Active,Success,Falcon 9 Block 5 | Starlink Group 5-12
"Thu Jun 22, 2023 09:18 UTC"," Cape Canaveral SFS, Florida, USA",ULA,Price: $350.0 million,Status: Retired,Success,Delta IV Heavy | Orion 11 (USA-345) (NROL-68)
"Thu Jun 22, 2023 07:19 UTC"," Vandenberg SFB, California, USA",SpaceX,Price: $67.0 million,Status: Active,Success,Falcon 9 Block 5 | Starlink Group 5-7
"Tue Jun 20, 2023 03:18 UTC"," Taiyuan Satellite Launch Center, China",CASC,Price: $19.0 million,Status: Active,Success,Long March 6 | Shiyan 25
"Sun Jun 18, 2023 22:21 UTC"," Cape Canaveral SFS, Florida, USA",SpaceX,Price: $67.0 million,Status: Active,Success,Falcon 9 Block 5 | Satria
"Sun Jun 18, 2023 01:24 UTC"," Wallops Flight Facility, Virginia, USA",Rocket Lab,Price: $7.5 million,Status: Active,Success,Electron | Scout's Arrow
"Thu Jun 15, 2023 05:30 UTC"," Taiyuan Satellite Launch Center, China",CASC,Price: $29.75 million,Status: Active,Success,Long March 2D | 41 x Jilin-1
"Mon Jun 12, 2023 21:35 UTC"," Vandenberg SFB, California, USA",SpaceX,Price: $67.0 million,Status: Active,Success,Falcon 9 Block 5 | Transporter 8
"Mon Jun 12, 2023 07:10 UTC"," Cape Canaveral SFS, Florida, USA",SpaceX,Price: $67.0 million,Status: Active,Success,Falcon 9 Block 5 | Starlink Group 5-11
"Fri Jun 09, 2023 02:35 UTC"," Jiuquan Satellite Launch Center, China",ExPace,Price: $5.8 million,Status: Active,Success,Kuaizhou 1A | Longjiang 3
"Wed Jun 07, 2023 04:10 UTC"," Jiuquan Satellite Launch Center, China",CAS Space,Price: $0.0 million,Status: Active,Success,Kinetica 1 | Second Flight
"Mon Jun 05, 2023 15:47 UTC"," Kennedy Space Center, Florida, USA",SpaceX,Price: $67.0 million,Status: Active,Success,Falcon 9 Block 5 | CRS SpX-28
"Sun Jun 04, 2023 12:20 UTC"," Cape Canaveral SFS, Florida, USA",SpaceX,Price: $67.0 million,Status: Active,Success,Falcon 9 Block 5 | Starlink Group 6-4
"Wed May 31, 2023 06:02 UTC"," Vandenberg SFB, California, USA",SpaceX,Price: $67.0 million,Status: Active,Success,Falcon 9 Block 5 | Starlink Group 2-10
"Tue May 30, 2023 21:27 UTC"," Sohae Satellite Launching Station, North Korea",NADA,Price: $0.0 million,Status: Active,Failure,Chŏllima 1 | Manligyeong 1 #1
"Tue May 30, 2023 01:31 UTC"," Jiuquan Satellite Launch Center, China",CASC,Price: $0.0 million,Status: Active,Success,Long March 2F/G | Shenzhou 16
"Mon May 29, 2023 05:12 UTC"," Satish Dhawan Space Centre, India",ISRO,Price: $47.0 million,Status: Active,Success,GSLV Mk II | NVS-01 (IRNSS-1J)
"Sat May 27, 2023 04:30 UTC"," Cape Canaveral SFS, Florida, USA",SpaceX,Price: $67.0 million,Status: Active,Success,Falcon 9 Block 5 | Arabsat 7B (Badr 8)
"Fri May 26, 2023 21:14 UTC"," Vostochny Cosmodrome, Russia",Roscosmos,Price: $23.0 million,Status: Active,Success,Soyuz 2.1a/Fregat-M | Kondor-FKA n°1
"Fri May 26, 2023 03:46 UTC"," Māhia Peninsula, New Zealand",Rocket Lab,Price: $7.5 million,Status: Active,Success,Electron/Curie | TROPICS Flight 3: Coming to a Storm Near You
"Thu May 25, 2023 16:23 UTC"," Spaceport America, New Mexico, USA",Virgin Galactic,Price: $0.0 million,Status: Active,Success,SpaceShipTwo | Unity 25
"Thu May 25, 2023 09:24 UTC"," Naro Space Center, South Korea",KARI,Price: $0.0 million,Status: Active,Success,KSLV-2 | NEXTSat-2 & Others
"Wed May 24, 2023 12:56 UTC"," Baikonur Cosmodrome, Kazakhstan",Roscosmos,Price: $17.42 million,Status: Active,Success,Soyuz 2.1a | Progress MS-23
"Sun May 21, 2023 21:37 UTC"," Kennedy Space Center, Florida, USA",SpaceX,Price: $67.0 million,Status: Active,Success,Falcon 9 Block 5 | Axiom Mission 2 (Ax-2)
"Sun May 21, 2023 08:00 UTC"," Jiuquan Satellite Launch Center, China",CASC,Price: $30.8 million,Status: Active,Success,Long March 2C | MUST-1A/B & Luojia-2 01
"Sat May 20, 2023 13:16 UTC"," Vandenberg SFB, California, USA",SpaceX,Price: $67.0 million,Status: Active,Success,Falcon 9 Block 5 | Iridium-9 & OneWeb #19
"Fri May 19, 2023 06:19 UTC"," Cape Canaveral SFS, Florida, USA",SpaceX,Price: $67.0 million,Status: Active,Success,Falcon 9 Block 5 | Starlink Group 6-3
"Wed May 17, 2023 02:49 UTC"," Xichang Satellite Launch Center, China",CASC,Price: $29.15 million,Status: Active,Success,Long March 3B/E | Beidou-3 G4
"Sun May 14, 2023 05:03 UTC"," Cape Canaveral SFS, Florida, USA",SpaceX,Price: $67.0 million,Status: Active,Success,Falcon 9 Block 5 | Starlink Group 5-9
"Wed May 10, 2023 20:09 UTC"," Vandenberg SFB, California, USA",SpaceX,Price: $67.0 million,Status: Active,Success,Falcon 9 Block 5 | Starlink Group 2-9
"Wed May 10, 2023 13:22 UTC"," Wenchang Space Launch Site, China",CASC,Price: $0.0 million,Status: Active,Success,Long March 7 | Tianzhou 6
"Mon May 08, 2023 01:00 UTC"," Māhia Peninsula, New Zealand",Rocket Lab,Price: $7.5 million,Status: Active,Success,Electron/Curie | TROPICS Flight 2: Rocket Like A Hurricane
"Thu May 04, 2023 07:31 UTC"," Cape Canaveral SFS, Florida, USA",SpaceX,Price: $67.0 million,Status: Active,Success,Falcon 9 Block 5 | Starlink Group 5-6
"Mon May 01, 2023 00:26 UTC"," Kennedy Space Center, Florida, USA",SpaceX,Price: $97.0 million,Status: Active,Success,Falcon Heavy | ViaSat-3 Americas & Others
"Fri Apr 28, 2023 22:12 UTC"," Cape Canaveral SFS, Florida, USA",SpaceX,Price: $67.0 million,Status: Active,Success,Falcon 9 Block 5 | O3b mPOWER 3 & 4
"Thu Apr 27, 2023 13:40 UTC"," Vandenberg SFB, California, USA",SpaceX,Price: $67.0 million,Status: Active,Success,Falcon 9 Block 5 | Starlink Group 3-5
"Wed Apr 26, 2023 13:47 UTC"," Spaceport America, New Mexico, USA",Virgin Galactic,Price: $0.0 million,Status: Active,Success,SpaceShipTwo | Unity 24
"Sat Apr 22, 2023 08:50 UTC"," Satish Dhawan Space Centre, India",ISRO,Price: $21.0 million,Status: Active,Success,PSLV-CA | TeLEOS-2 & Others
"Thu Apr 20, 2023 13:33 UTC"," Starbase, Texas, USA",SpaceX,Price: $0.0 million,Status: Active,Failure,Starship-Super Heavy (Prototype) | Starship Flight Test 1
"Wed Apr 19, 2023 14:31 UTC"," Cape Canaveral SFS, Florida, USA",SpaceX,Price: $67.0 million,Status: Active,Success,Falcon 9 Block 5 | Starlink Group 6-2
"Sun Apr 16, 2023 01:36 UTC"," Jiuquan Satellite Launch Center, China",CASC,Price: $64.68 million,Status: Active,Success,Long March 4B | Fengyun-3G
"Sat Apr 15, 2023 06:48 UTC"," Vandenberg SFB, California, USA",SpaceX,Price: $67.0 million,Status: Active,Success,Falcon 9 Block 5 | Transporter 7
"Fri Apr 14, 2023 12:14 UTC"," Guiana Space Centre, French Guiana, France",Arianespace,Price: $200.0 million,Status: Retired,Success,Ariane 5 ECA | JUICE (Jupiter Icy Moons Explorer)
"Fri Apr 07, 2023 04:30 UTC"," Cape Canaveral SFS, Florida, USA",SpaceX,Price: $67.0 million,Status: Active,Success,Falcon 9 Block 5 | Intelsat 40e/TEMPO
"Fri Apr 07, 2023 04:00 UTC"," Jiuquan Satellite Launch Center, China",i-Space,Price: $0.0 million,Status: Active,Success,Hyperbola-1 | Dummy Payload
"Sun Apr 02, 2023 14:29 UTC"," Vandenberg SFB, California, USA",SpaceX,Price: $67.0 million,Status: Active,Success,"Falcon 9 Block 5 | Transport & Tracking Layer (Tranche 0, Flight 1)"
"Sun Apr 02, 2023 08:48 UTC"," Jiuquan Satellite Launch Center, China",Space Pioneer,Price: $0.0 million,Status: Active,Success,Tianlong-2 | Demo Flight
"Fri Mar 31, 2023 06:27 UTC"," Jiuquan Satellite Launch Center, China",CASC,Price: $64.68 million,Status: Active,Success,Long March 4C | Yaogan 34-04
"Thu Mar 30, 2023 10:50 UTC"," Taiyuan Satellite Launch Center, China",CASC,Price: $29.75 million,Status: Active,Success,Long March 2D | PIESAT-1 x 4
"Wed Mar 29, 2023 20:01 UTC"," Cape Canaveral SFS, Florida, USA",SpaceX,Price: $67.0 million,Status: Active,Success,Falcon 9 Block 5 | Starlink Group 5-10
"Wed Mar 29, 2023 19:57 UTC"," Plesetsk Cosmodrome, Russia",VKS RF,Price: $0.0 million,Status: Active,Success,Soyuz 2.1v | Cosmos 2568
"Tue Mar 28, 2023 23:10 UTC"," Palmachim Airbase, Israel",IAI,Price: $0.0 million,Status: Active,Success,Shavit-2 | Ofek-13
"Sun Mar 26, 2023 03:30 UTC"," Satish Dhawan Space Centre, India",ISRO,Price: $62.0 million,Status: Active,Success,LVM-3 | OneWeb #18
"Fri Mar 24, 2023 15:43 UTC"," Cape Canaveral SFS, Florida, USA",SpaceX,Price: $67.0 million,Status: Active,Success,Falcon 9 Block 5 | Starlink Group 5-5
"Fri Mar 24, 2023 09:14 UTC"," Māhia Peninsula, New Zealand",Rocket Lab,Price: $7.5 million,Status: Active,Success,Electron/Curie | The Beat Goes On
"Thu Mar 23, 2023 06:40 UTC"," Plesetsk Cosmodrome, Russia",VKS RF,Price: $17.42 million,Status: Active,Success,Soyuz 2.1a | Cosmos 2567
"Thu Mar 23, 2023 03:25 UTC"," Cape Canaveral SFS, Florida, USA",Relativity Space,Price: $12.0 million,Status: Retired,Failure,"Terran 1 | Good Luck, Have Fun"
"Wed Mar 22, 2023 09:09 UTC"," Jiuquan Satellite Launch Center, China",ExPace,Price: $5.8 million,Status: Active,Success,Kuaizhou 1A | Tianmu-1 03-06
"Fri Mar 17, 2023 23:38 UTC"," Cape Canaveral SFS, Florida, USA",SpaceX,Price: $67.0 million,Status: Active,Success,Falcon 9 Block 5 | SES-18 & SES-19
"Fri Mar 17, 2023 19:26 UTC"," Vandenberg SFB, California, USA",SpaceX,Price: $67.0 million,Status: Active,Success,Falcon 9 Block 5 | Starlink Group 2-8
"Fri Mar 17, 2023 08:33 UTC"," Xichang Satellite Launch Center, China",CASC,Price: $29.15 million,Status: Active,Success,Long March 3B/E | Gaofen-13-02
"Thu Mar 16, 2023 22:38 UTC"," Wallops Flight Facility, Virginia, USA",Rocket Lab,Price: $7.5 million,Status: Active,Success,Electron/Curie | Stronger Together
"Wed Mar 15, 2023 11:41 UTC"," Jiuquan Satellite Launch Center, China",CASC,Price: $5.3 million,Status: Active,Success,Long March 11 | Shiyan 19
"Wed Mar 15, 2023 00:30 UTC"," Kennedy Space Center, Florida, USA",SpaceX,Price: $67.0 million,Status: Active,Success,Falcon 9 Block 5 | CRS SpX-27
"Mon Mar 13, 2023 04:02 UTC"," Jiuquan Satellite Launch Center, China",CASC,Price: $30.8 million,Status: Active,Success,Long March 2C | Horus 2
"Sun Mar 12, 2023 23:13 UTC"," Baikonur Cosmodrome, Kazakhstan",VKS RF,Price: $65.0 million,Status: Active,Success,Proton-M/Briz-M | Luch-5X (Olymp-K 2)
"Thu Mar 09, 2023 22:41 UTC"," Taiyuan Satellite Launch Center, China",CASC,Price: $64.68 million,Status: Active,Success,Long March 4C | Tianhui-6 A/B
"Thu Mar 09, 2023 19:13 UTC"," Cape Canaveral SFS, Florida, USA",SpaceX,Price: $67.0 million,Status: Active,Success,Falcon 9 Block 5 | OneWeb #17
"Tue Mar 07, 2023 01:37 UTC"," Tanegashima Space Center, Japan",MHI,Price: $50.0 million,Status: Active,Failure,H3-22 | ALOS-3
"Sat Mar 04, 2023"," Shahrud Missile Test Site, Iran",IRGC,Price: $0.0 million,Status: Active,Failure,Qaem 100 | Nahid-1
"Fri Mar 03, 2023 18:38 UTC"," Vandenberg SFB, California, USA",SpaceX,Price: $67.0 million,Status: Active,Success,Falcon 9 Block 5 | Starlink Group 2-7
"Thu Mar 02, 2023 05:34 UTC"," Kennedy Space Center, Florida, USA",SpaceX,Price: $67.0 million,Status: Active,Success,Falcon 9 Block 5 | SpaceX Crew-6
"Mon Feb 27, 2023 23:13 UTC"," Cape Canaveral SFS, Florida, USA",SpaceX,Price: $67.0 million,Status: Active,Success,Falcon 9 Block 5 | Starlink Group 6-1
"Fri Feb 24, 2023 04:01 UTC"," Jiuquan Satellite Launch Center, China",CASC,Price: $30.8 million,Status: Active,Success,Long March 2C | Horus 1
"Fri Feb 24, 2023 00:24 UTC"," Baikonur Cosmodrome, Kazakhstan",Roscosmos,Price: $17.42 million,Status: Active,Success,Soyuz 2.1a | Soyuz MS-23
"Thu Feb 23, 2023 11:49 UTC"," Xichang Satellite Launch Center, China",CASC,Price: $29.15 million,Status: Active,Success,Long March 3B/E | ChinaSat 26
"Sat Feb 18, 2023 03:59 UTC"," Cape Canaveral SFS, Florida, USA",SpaceX,Price: $67.0 million,Status: Active,Success,Falcon 9 Block 5 | Inmarsat I-6 F2
"Fri Feb 17, 2023 19:12 UTC"," Vandenberg SFB, California, USA",SpaceX,Price: $67.0 million,Status: Active,Success,Falcon 9 Block 5 | Starlink Group 2-5
"Sun Feb 12, 2023 05:10 UTC"," Cape Canaveral SFS, Florida, USA",SpaceX,Price: $67.0 million,Status: Active,Success,Falcon 9 Block 5 | Starlink Group 5-4
"Fri Feb 10, 2023 03:48 UTC"," Satish Dhawan Space Centre, India",ISRO,Price: $0.0 million,Status: Active,Success,SSLV | EOS-07 & Others
"Thu Feb 09, 2023 06:15 UTC"," Baikonur Cosmodrome, Kazakhstan",Roscosmos,Price: $17.42 million,Status: Active,Success,Soyuz 2.1a | Progress MS-22
"Tue Feb 07, 2023 01:32 UTC"," Cape Canaveral SFS, Florida, USA",SpaceX,Price: $67.0 million,Status: Active,Success,Falcon 9 Block 5 | Amazonas Nexus
"Sun Feb 05, 2023 09:12 UTC"," Baikonur Cosmodrome, Kazakhstan",Roscosmos,Price: $65.0 million,Status: Active,Success,Proton-M/DM-3 | Elektro-L n°4
"Thu Feb 02, 2023 07:58 UTC"," Kennedy Space Center, Florida, USA",SpaceX,Price: $67.0 million,Status: Active,Success,Falcon 9 Block 5 | Starlink Group 5-3
